Suburb,State,Latitude,Longitude
WALKERVALE,QLD,-24.8820498,152.3596125
WALKERVILLE,SA,-34.8944851,138.6118707
WALKLEY HEIGHTS,SA,-34.8400924,138.6369976
WALLA WALLA,NSW,-35.7633155,146.9008022
WALLACE,VIC,-37.561455,144.0558521
WALLACIA,NSW,-33.8653337,150.6409771
WALLAGA LAKE,NSW,-36.370478,150.0576222
WALLALONG,NSW,-32.6983333,151.6511111
WALLAN,VIC,-37.4168041,145.0052646
WALLANGARRA,QLD,-28.898249,151.9127001
WALLAROO,SA,-33.9308118,137.6272608
WALLERAWANG,NSW,-33.4074232,150.0679195
WALLINGTON,VIC,-38.2243412,144.5047089
WALLISTON,WA,-32.0011158,116.0774663
WALLOON,QLD,-27.6073451,152.6679831
WALLSEND,NSW,-32.9057901,151.6656025
WALLUMBILLA,QLD,-26.593772,149.1852419
WALPOLE,WA,-34.9776796,116.7310063
WAMBERAL,NSW,-33.431813,151.4427676
WAMURAN,QLD,-27.0392726,152.8607233
WANDAL,QLD,-23.3692904,150.4970201
WANDI,WA,-32.1943168,115.876973
WANDIN NORTH,VIC,-37.7806025,145.4262934
WANDINA,WA,-28.82444,114.6339
WANDOAN,QLD,-26.135673,149.9011851
WANDONG,VIC,-37.3545847,145.0264987
WANGARA,WA,-31.7900584,115.820817
WANGARATTA,VIC,-36.356434,146.3228311
WANGARY,SA,-34.5510406,135.4781707
WANGI WANGI,NSW,-33.0704798,151.5959469
WANGURI,NT,-12.3721897,130.8869884
WANNANUP,WA,-32.602797,115.6519991
WANNEROO,WA,-31.6520862,115.7392787
WANNIASSA,ACT,-35.3976642,149.0908045
WANORA,QLD,-27.5159905,152.6729078
WANTIRNA,VIC,-37.8523357,145.2259721
WANTIRNA SOUTH,VIC,-37.8737902,145.2217475
WARABROOK,NSW,-32.8870387,151.7098651
WARAMANGA,ACT,-35.3528151,149.0622152
WARANA,QLD,-26.7198815,153.1312581
WARATAH,NSW,-32.9023676,151.7312067
WARATAH WEST,NSW,-32.9011111,151.715
WARBURTON,VIC,-37.7536223,145.6887265
WARIALDA,NSW,-29.5409092,150.5772371
WARILLA,NSW,-34.552341,150.8594438
WARNBRO,WA,-32.3265299,115.767922
WARNER,QLD,-27.310334,152.9500913
WARNERS BAY,NSW,-32.9739199,151.6489887
WARNERVALE,NSW,-33.2475032,151.4486303
WAROOKA,SA,-34.9904898,137.4011027
WAROONA,WA,-32.8492605,115.9082511
WARRABER ISLAND,QLD,-10.2078795,142.8236892
WARRACKNABEAL,VIC,-36.2510282,142.3953525
WARRADALE,SA,-35.0073785,138.5355935
WARRAGAMBA,NSW,-33.8890386,150.6039175
WARRAGUL,VIC,-38.1588674,145.933629
WARRANDYTE,VIC,-37.7377865,145.2237227
WARRANE,TAS,-42.8586071,147.3786926
WARRANWOOD,VIC,-37.7730016,145.2505908
WARRAWEE,NSW,-33.7279732,151.1232279
WARRAWONG,NSW,-34.4866791,150.8825597
WARREN,NSW,-31.2955214,147.8051376
WARRENHEIP,VIC,-37.5751008,143.925761
WARRIEWOOD,NSW,-33.690306,151.2942716
WARRIMOO,NSW,-33.723551,150.6012161
WARRNAMBOOL,VIC,-38.3826242,142.4814199
WARWICK,QLD,-28.2163204,152.0327039
WARWICK,WA,-31.8448271,115.7963953
WARWICK FARM,NSW,-33.9133304,150.9351023
WATANOBBI,NSW,-33.2691667,151.4261111
WATERFALL,NSW,-34.1347694,150.9931332
WATERFORD,QLD,-27.7035157,153.1528045
WATERFORD WEST,QLD,-27.6910154,153.125553
WATERLOO,NSW,-33.9002762,151.2073137
WATERVALE,SA,-33.9628925,138.645217
WATSON,ACT,-35.2348235,149.1594458
WATSONIA,VIC,-37.7109468,145.0837808
WATSONIA NORTH,VIC,-37.696046,145.084977
WATTLE GLEN,VIC,-37.6659556,145.1813531
WATTLE GROVE,NSW,-33.9564013,150.9405862
WATTLE GROVE,WA,-31.99295,115.9823
WATTLE PARK,SA,-34.9272356,138.678485
WAUBRA,VIC,-37.337312,143.631375
WAUCHOPE,NSW,-31.4557879,152.734664
WAURN PONDS,VIC,-38.2037227,144.3022306
WAVELL HEIGHTS,QLD,-27.393814,153.0473362
WAVERLEY,NSW,-33.8839305,151.2769347
WAYVILLE,SA,-34.9448147,138.5914429
WEDDERBURN,VIC,-36.4192187,143.6143424
WEE WAA,NSW,-30.2242076,149.4401917
WEETANGERA,ACT,-35.2501136,149.049737
WEIPA,QLD,-12.6386641,141.8710861
WEIR VIEWS,VIC,-37.7323715,144.5708942
WELLAND,SA,-34.903885,138.5587553
WELLARD,WA,-32.2639959,115.8170976
WELLINGTON,NSW,-32.5542815,148.9515327
WELLINGTON POINT,QLD,-27.4840595,153.2407425
WELSHPOOL,VIC,-38.6664635,146.4362393
WELSHPOOL,WA,-31.9921285,115.9325126
WEMBLEY,WA,-31.9336484,115.8148091
WEMBLEY DOWNS,WA,-31.9192137,115.7798863
WENDOUREE,VIC,-37.5309865,143.8266778
WENDOUREE WEST,VIC,-37.5283716,143.8187522
WENTWORTH,NSW,-33.6766099,142.0114988
WENTWORTH FALLS,NSW,-33.72802,150.3740633
WENTWORTH POINT,NSW,-33.8268958,151.0774351
WENTWORTHVILLE,NSW,-33.8066667,150.9677778
WERRIBEE,VIC,-37.907984,144.6416748
WERRIBEE SOUTH,VIC,-37.939627,144.697546
WERRIMULL,VIC,-34.3879219,141.5956619
WERRINGTON,NSW,-33.758666,150.7579617
WERRINGTON COUNTY,NSW,-33.7469444,150.7486111
WERRINGTON DOWNS,NSW,-33.7413889,150.7322222
WERRIS CREEK,NSW,-31.3470231,150.6487609
WESBURN,VIC,-37.7661584,145.646268
WEST ALBURY,NSW,-36.073848,146.8896948
WEST BALLINA,NSW,-28.8653846,153.5370555
WEST BEACH,SA,-34.9451586,138.5091364
WEST BURLEIGH,QLD,-28.1107626,153.4392919
WEST CROYDON,SA,-34.8890035,138.5590316
WEST END,QLD,-27.4823925,153.0059316
WEST FOOTSCRAY,VIC,-37.8017412,144.8840739
WEST GOSFORD,NSW,-33.415,151.3177778
WEST HINDMARSH,SA,-34.9050505,138.563007
WEST HOBART,TAS,-42.881714,147.3114092
WEST HOXTON,NSW,-33.9316667,150.8344444
WEST IPSWICH,QLD,-27.620295,152.7489945
WEST KEMPSEY,NSW,-31.0652,152.8179
WEST LAKES,SA,-34.8759925,138.4982893
WEST LAKES SHORE,SA,-34.865634,138.4861882
WEST LAUNCESTON,TAS,-41.4476833,147.1289875
WEST LEEDERVILLE,WA,-31.9385927,115.8321028
WEST MACKAY,QLD,-21.1507083,149.1630373
WEST MELBOURNE,VIC,-37.808747,144.9238207
WEST MELTON,VIC,-37.6798651,144.5528895
WEST MOONAH,TAS,-42.8473299,147.2826169
WEST NOWRA,NSW,-34.8886111,150.5838889
WEST PENNANT HILLS,NSW,-33.7478359,151.0350621
WEST PERTH,WA,-31.9486588,115.841571
WEST PYMBLE,NSW,-33.7646844,151.1318993
WEST ROCKHAMPTON,QLD,-23.3849645,150.4762526
WEST RYDE,NSW,-33.8094444,151.0858333
WEST SWAN,WA,-31.8456066,115.9885884
WEST TAMWORTH,NSW,-31.0997222,150.9052778
WEST ULVERSTONE,TAS,-41.1470375,146.1599884
WEST WALLSEND,NSW,-32.9032721,151.5818517
WEST WODONGA,VIC,-36.101468,146.8275134
WEST WOLLONGONG,NSW,-34.4242537,150.8673533
WEST WYALONG,NSW,-33.923661,147.2050849
WESTBOURNE PARK,SA,-34.9716448,138.5952464
WESTBROOK,QLD,-27.6017744,151.8723409
WESTBURY,TAS,-41.5281494,146.8325214
WESTCOURT,QLD,-16.929713,145.7532664
WESTDALE,NSW,-35.5818,147.8846
WESTLEIGH,NSW,-33.715,151.0677778
WESTMEAD,NSW,-33.8076498,150.9877265
WESTMEADOWS,VIC,-37.6768765,144.8939017
WESTMINSTER,WA,-31.8670748,115.838167
WESTON,ACT,-35.3324882,149.0587356
WESTON,NSW,-32.8149936,151.4511097
WETHERILL PARK,NSW,-33.8483333,150.9011111
WHALAN,NSW,-33.7566667,150.8094444
WHEATVALE,QLD,-28.162661,151.8688763
WHEELER HEIGHTS,NSW,-33.7286867,151.2806965
WHEELERS HILL,VIC,-37.9103266,145.1895175
WHITE GUM VALLEY,WA,-32.0603082,115.7705674
WHITE HILLS,VIC,-36.7275425,144.3028267
WHITE ROCK,QLD,-27.695191,152.8506168
WHITEBRIDGE,NSW,-32.9736111,151.7158333
WHITFIELD,QLD,-16.896019,145.7296179
WHITFIELD,VIC,-36.7514145,146.4182773
WHITTINGTON,VIC,-38.1771013,144.3920658
WHITTLESEA,VIC,-37.5121301,145.1177321
WHOROULY,VIC,-36.5189675,146.5856266
WHYALLA,SA,-33.0382085,137.5843572
WHYALLA NORRIE,SA,-33.0267871,137.5408541
WHYALLA STUART,SA,-33.0311561,137.5206921
WICKHAM,NSW,-32.9233333,151.7594444
WICKHAM,WA,-20.6760144,117.1400862
WIGHTS MOUNTAIN,QLD,-27.396896,152.8458
WILBERFORCE,NSW,-33.549451,150.8474116
WILCANNIA,NSW,-31.5591717,143.3745777
WILEY PARK,NSW,-33.9229545,151.067336
WILLAGEE,WA,-32.0520262,115.8052683
WILLAURA,VIC,-37.543964,142.7398749
WILLAWARRIN,NSW,-30.9291383,152.6282654
WILLETTON,WA,-32.0524594,115.8878267
WILLIAMS,WA,-33.0510365,116.7865042
WILLIAMS LANDING,VIC,-37.8700305,144.7469673
WILLIAMSTOWN,SA,-34.6717242,138.8905114
WILLIAMSTOWN,VIC,-37.8611788,144.8898569
WILLMOT,NSW,-33.7247222,150.7938889
WILLOUGHBY,NSW,-33.8015995,151.1836478
WILLOW GROVE,VIC,-38.072303,146.1784909
WILLOW TREE,NSW,-31.6490543,150.7276344
WILLOW VALE,QLD,-27.845535,153.2596887
WILLUNGA,SA,-35.2711681,138.5554231
WILMINGTON,SA,-32.6503937,138.0993552
WILSON,WA,-32.0196968,115.91165
WILSONS CREEK,NSW,-28.565,153.4344444
WILSONTON,QLD,-27.5417175,151.9177494
WILSONTON HEIGHTS,QLD,-27.5335868,151.9266558
"WILSONTON, TOOWOOMBA",QLD,-27.5417175,151.9177494
WILSTON,QLD,-27.4335826,153.020154
WILTON,NSW,-34.2402914,150.6993904
WINCHELSEA,VIC,-38.2419077,143.9859604
WINDALE,NSW,-32.9916667,151.6813889
WINDSOR,NSW,-33.6055342,150.821953
WINDSOR,QLD,-27.4346805,153.0309964
WINDSOR,VIC,-37.8557495,144.9916585
WINDSOR DOWNS,NSW,-33.6566667,150.8094444
WINDSOR GARDENS,SA,-34.8655403,138.6543408
WINGELLO,NSW,-34.6933363,150.1571151
WINGHAM,NSW,-31.865,152.3677778
WINMALEE,NSW,-33.6799328,150.6082625
WINSTON HILLS,NSW,-33.7761098,150.9816606
WINTER VALLEY,VIC,-37.5792108,143.7946231
WINTHROP,WA,-32.0522147,115.8296471
WINTON,QLD,-22.3845163,143.0364812
WISHART,QLD,-27.5514355,153.1031592
WITHCOTT,QLD,-27.5387055,152.0168658
WITHERS,WA,-33.366666,115.6300131
WODONGA,VIC,-36.1205539,146.8880837
WOLLERT,VIC,-37.5939889,145.0337333
WOLLONGBAR,NSW,-28.820601,153.4219372
WOLLONGONG,NSW,-34.4243941,150.89385
WOLLONGONG WEST,NSW,-34.4242537,150.8673533
WOLLSTONECRAFT,NSW,-33.8332039,151.1959273
WOMBARRA,NSW,-34.2757504,150.9533594
WONDAI,QLD,-26.2951155,151.8634815
WONDUNNA,QLD,-25.317449,152.8618472
WONGA BEACH,QLD,-16.3482579,145.412936
WONGA PARK,VIC,-37.7390001,145.2669658
WONGALING BEACH,QLD,-17.8993688,146.0916653
WONGAN HILLS,WA,-30.8916507,116.718912
WONGAWILLI,NSW,-34.4766667,150.755
WONTHAGGI,VIC,-38.6043664,145.5913433
WONTHELLA,WA,-28.7691195,114.629304
WOODBERRY,NSW,-32.79,151.6677778
WOODBRIDGE,WA,-31.8911443,115.9914378
WOODBURN,NSW,-35.3730556,150.3763889
WOODCROFT,NSW,-33.7586111,150.8783333
WOODCROFT,SA,-35.1032023,138.5624215
WOODENBONG,NSW,-28.3913889,152.6122222
WOODEND,QLD,-27.604838,152.7530195
WOODEND,VIC,-37.3536857,144.5341381
WOODFORD,QLD,-26.954697,152.7777428
WOODFORD,VIC,-38.3168618,142.4829288
WOODFORDE,SA,-34.9045196,138.7066664
WOODHILL,QLD,-27.886709,152.9720916
WOODHILL VIA BEAUDESERT,QLD,,
WOODLANDS,WA,-31.9086131,115.7919348
WOODRIDGE,QLD,-27.6325507,153.104227
WOODRISING,NSW,-32.9872222,151.6066667
WOODROFFE,NT,-12.5005291,130.9794218
WOODSIDE,SA,-34.951387,138.875857
WOODVALE,WA,-31.7864026,115.7936906
WOODVILLE,SA,-34.8795782,138.5389922
WOODVILLE GARDENS,SA,-34.8674539,138.552209
WOODVILLE NORTH,SA,-34.8660817,138.541539
WOODVILLE PARK,SA,-34.8824134,138.5463783
WOODVILLE SOUTH,SA,-34.8884973,138.5361121
WOODVILLE WEST,SA,-34.8850593,138.5265794
WOODY POINT,QLD,-27.2585089,153.103077
WOOLGOOLGA,NSW,-30.1108288,153.2000074
WOOLLAHRA,NSW,-33.8618336,151.2733318
WOOLLOOMOOLOO,NSW,-33.8718758,151.2192218
WOOLLOONGABBA,QLD,-27.492785,153.038302
WOOLOOWARE,NSW,-34.0448411,151.1401717
WOOLOOWIN,QLD,-27.4194368,153.0412308
WOOMBYE,QLD,-26.660559,152.9780673
WOONGARRA,QLD,-24.8943335,152.4170731
WOONGARRAH,NSW,-33.2316667,151.4677778
WOONGARRAH (WARNERVALE),NSW,,
WOONGOOLBA,QLD,-27.731316,153.3054403
WOONONA,NSW,-34.3455556,150.9041667
WOORABINDA,QLD,-23.481109,149.6847374
WOORI YALLOCK,VIC,-37.7793329,145.5301262
WOORINEN SOUTH,VIC,-35.289502,143.4549777
WOREE,QLD,-16.960466,145.7448849
WORONGARY,QLD,-28.040651,153.3362219
WORONORA,NSW,-34.0248014,151.0454079
WORONORA HEIGHTS,NSW,-34.034387,151.027167
WORRIGEE,NSW,-34.896044,150.626943
WOY WOY,NSW,-33.4880548,151.3274925
WUDINNA,SA,-32.9833175,135.3230638
WUJAL WUJAL,QLD,-15.9714355,145.3084619
WULAGI,NT,-12.3845598,130.8950847
WULGURU,QLD,-19.328235,146.8175194
WUNDOWIE,WA,-31.7630699,116.3868856
WURRUK,VIC,-38.112838,147.0233756
WY YUNG,VIC,-37.7908035,147.6131682
WYCHEPROOF,VIC,-36.0791844,143.2278903
WYEE,NSW,-33.1803459,151.4871062
WYNDHAM,WA,-15.4867977,128.1236196
WYNDHAM VALE,VIC,-37.8722432,144.6084185
WYNN VALE,SA,-34.7994176,138.6871415
WYNNUM,QLD,-27.4377187,153.1659743
WYNNUM NORTH,QLD,-27.4372801,153.1588069
WYNNUM WEST,QLD,-27.4539766,153.1562022
WYNYARD,TAS,-40.9875424,145.7282223
WYOMING,NSW,-33.4066667,151.3594444
WYONG,NSW,-33.2825132,151.4256691
WYONG CREEK,NSW,-33.2513889,151.3102778
WYREEMA,QLD,-27.657209,151.8637429
Warragul,VIC,-38.1588674,145.933629
Werribee,VIC,-37.907984,144.6416748
Willowra,NT,-21.2461353,132.6139115
Willunga,SA,-35.2711681,138.5554231
Wollert,VIC,-37.5939889,145.0337333
YACKANDANDAH,VIC,-36.329865,146.8516785
YAGOONA,NSW,-33.9067491,151.0243075
YAKAMIA,WA,-35.00407,117.8782
YALATA,SA,-31.4803513,131.8426235
YALLAMBIE,VIC,-37.7251655,145.0935218
YALLOURN NORTH,VIC,-38.128933,146.3794975
YALYALUP,WA,-33.6710055,115.4090545
YAM ISLAND,QLD,-9.9009174,142.7748071
YAMANTO,QLD,-27.649719,152.7428082
YAMBA,NSW,-29.44,153.3594444
YANCHEP,WA,-31.5499557,115.6261274
YANDINA,QLD,-26.5658945,152.9596114
YANDINA CREEK,QLD,-26.5303925,153.0260464
YANGEBUP,WA,-32.1220078,115.8187448
YANKALILLA,SA,-35.4941343,138.3631776
YARRA GLEN,VIC,-37.6573475,145.3743964
YARRA JUNCTION,VIC,-37.7821693,145.6150255
YARRABAH,QLD,-17.0172815,145.8746489
YARRABILBA,QLD,-27.8030098,153.1081584
YARRAGON,VIC,-38.186209,146.0859833
YARRALUMLA,ACT,-35.3040411,149.0986347
YARRAM,VIC,-38.5616717,146.675887
YARRAMAN,QLD,-26.829384,151.985735
YARRAMBAT,VIC,-37.6375473,145.1349293
YARRAVEL,NSW,-31.0485,152.7471
YARRAVILLE,VIC,-37.8157451,144.8899677
YARRAWARRAH,NSW,-34.056681,151.0308884
YARRAWONGA,NT,-12.471085,130.990115
YARRAWONGA,VIC,-36.0141692,146.0063494
YASS,NSW,-34.8418629,148.9110055
YATALA,QLD,-27.7352654,153.2252177
YEA,VIC,-37.2130473,145.4224688
YEERONGPILLY,QLD,-27.531086,153.0094507
YENDA,NSW,-34.2508679,146.1939099
YENNORA,NSW,-33.8620079,150.9686096
YEOVAL,NSW,-32.7514192,148.6478682
YEPPOON,QLD,-23.1348035,150.7436625
YERONGA,QLD,-27.517806,153.0168916
YINNAR,VIC,-38.334822,146.3012767
YINNAR SOUTH,VIC,-38.370584,146.3561362
YIRRKALA,NT,-12.2539194,136.8899744
YOKINE,WA,-31.90171,115.8525017
YORK,WA,-31.8889034,116.7691483
YORKE ISLAND,QLD,-9.752536,143.4074561
YORKETOWN,SA,-35.0190395,137.605371
YORKEYS KNOB,QLD,-16.823132,145.7196317
YOUNG,NSW,-34.3103512,148.2971801
YOUNGTOWN,TAS,-41.4822455,147.1664955
YOWIE BAY,NSW,-34.0502778,151.1033333
YUENDUMU,NT,-22.2527454,131.7978253
YULARA,NT,-25.2410108,130.9869405
YUNGABURRA,QLD,-17.2700895,145.5842778
Yarralin,NT,-16.4478246,130.8820653
Yuelumu,NT,,
ZETLAND,NSW,-33.9076623,151.2082183
ZILLMERE,QLD,-27.358573,153.0366768
ZUCCOLI,NT,-12.5117584,131.0033678
